factura_numero,fecha_venta,local_codigo,total_bruto,total_impuestos,total_neto,comprobante,hora_transaccion
17259,2025-09-17,L001,26.24,2.39,23.85,BE-17259,17:16:52
17260,2025-09-17,L001,88.24,8.02,80.22,BE-17260,18:45:21
17261,2025-09-17,L001,371.65,33.79,337.86,BE-17261,12:42:17
17262,2025-09-17,L001,282.51,25.68,256.83,BE-17262,17:05:13
17263,2025-09-17,L002,209.91,19.08,190.83,BE-17263,20:07:45
17264,2025-09-17,L002,346.07,31.46,314.61,BE-17264,11:04:34
17265,2025-09-17,L002,300.28,27.30,272.98,BE-17265,19:17:29
17266,2025-09-17,L002,193.22,17.57,175.65,BE-17266,21:30:21
17267,2025-09-17,L003,425.68,38.70,386.98,BE-17267,20:58:50
17268,2025-09-18,L001,523.26,47.57,475.69,BE-17268,16:12:43
17269,2025-09-18,L001,38.25,3.48,34.77,BE-17269,18:38:22
17270,2025-09-18,L003,421.98,38.36,383.62,BE-17270,11:53:25
17271,2025-09-18,L003,318.37,28.94,289.43,BE-17271,10:52:28
17272,2025-09-18,L003,330.52,30.05,300.47,BE-17272,18:33:57
17273,2025-09-18,L003,326.15,29.65,296.50,BE-17273,14:49:44
17274,2025-09-18,L003,113.04,10.28,102.76,BE-17274,12:11:23
17275,2025-09-19,L001,449.31,40.85,408.46,BE-17275,21:40:16
17276,2025-09-19,L001,154.94,14.09,140.85,BE-17276,20:15:47
17277,2025-09-19,L001,194.81,17.71,177.10,BE-17277,12:02:05
17278,2025-09-19,L001,428.44,38.95,389.49,BE-17278,17:46:37
17279,2025-09-19,L002,330.13,30.01,300.12,BE-17279,17:11:12
17280,2025-09-19,L002,64.15,5.83,58.32,BE-17280,20:04:42
17281,2025-09-19,L003,462.34,42.03,420.31,BE-17281,21:19:04
17282,2025-09-19,L003,255.58,23.23,232.35,BE-17282,17:03:28
17283,2025-09-20,L001,58.88,5.35,53.53,BE-17283,20:45:24
17284,2025-09-20,L002,331.69,30.15,301.54,BE-17284,20:45:16
17285,2025-09-20,L003,53.08,4.83,48.25,BE-17285,18:17:22
17286,2025-09-20,L003,254.55,23.14,231.41,BE-17286,17:01:17
17287,2025-09-20,L003,96.84,8.80,88.04,BE-17287,18:08:20
17288,2025-09-21,L001,106.55,9.69,96.86,BE-17288,12:04:51
17289,2025-09-21,L001,433.39,39.40,393.99,BE-17289,21:29:01
17290,2025-09-21,L002,457.39,41.58,415.81,BE-17290,16:20:00
17291,2025-09-21,L002,52.43,4.77,47.66,BE-17291,19:19:25
17292,2025-09-21,L002,263.75,23.98,239.77,BE-17292,15:41:54
17293,2025-09-21,L002,421.49,38.32,383.17,BE-17293,13:14:02
17294,2025-09-21,L002,194.59,17.69,176.90,BE-17294,12:20:43
17295,2025-09-21,L003,430.91,39.17,391.74,BE-17295,17:01:47
17296,2025-09-22,L001,478.31,43.48,434.83,BE-17296,18:43:24
17297,2025-09-22,L001,202.49,18.41,184.08,BE-17297,10:37:51
17298,2025-09-22,L001,521.37,47.40,473.97,BE-17298,14:54:32
17299,2025-09-22,L001,479.24,43.57,435.67,BE-17299,15:37:03
17300,2025-09-22,L002,356.83,32.44,324.39,BE-17300,17:22:39
17301,2025-09-22,L002,69.35,6.30,63.05,BE-17301,12:50:52
17302,2025-09-22,L002,283.14,25.74,257.40,BE-17302,21:57:15
17303,2025-09-22,L002,463.64,42.15,421.49,BE-17303,11:06:44
17304,2025-09-22,L002,424.77,38.62,386.15,BE-17304,18:56:52
17305,2025-09-23,L001,384.82,34.98,349.84,BE-17305,11:55:27
17306,2025-09-23,L001,404.69,36.79,367.90,BE-17306,21:15:44
17307,2025-09-23,L003,79.46,7.22,72.24,BE-17307,19:04:44
17308,2025-09-24,L001,435.71,39.61,396.10,BE-17308,13:31:35
17309,2025-09-24,L001,103.68,9.43,94.25,BE-17309,18:06:12
17310,2025-09-24,L001,51.18,4.65,46.53,BE-17310,18:14:17
17311,2025-09-24,L001,311.87,28.35,283.52,BE-17311,10:34:26
17312,2025-09-24,L001,77.59,7.05,70.54,BE-17312,17:44:59
17313,2025-09-24,L003,515.90,46.90,469.00,BE-17313,16:08:05
17314,2025-09-24,L003,443.21,40.29,402.92,BE-17314,17:59:59
17315,2025-09-24,L003,308.76,28.07,280.69,BE-17315,14:33:56
17316,2025-09-25,L001,153.69,13.97,139.72,BE-17316,14:01:36
17317,2025-09-25,L001,221.00,20.09,200.91,BE-17317,14:30:54
17318,2025-09-25,L001,450.27,40.93,409.34,BE-17318,18:29:47
17319,2025-09-25,L001,357.07,32.46,324.61,BE-17319,11:16:41
17320,2025-09-25,L001,93.56,8.51,85.05,BE-17320,17:45:39
17321,2025-09-25,L002,383.24,34.84,348.40,BE-17321,19:27:02
17322,2025-09-25,L002,464.43,42.22,422.21,BE-17322,10:16:17
17323,2025-09-25,L003,135.52,12.32,123.20,BE-17323,19:18:30
17324,2025-09-26,L001,227.62,20.69,206.93,BE-17324,16:52:28
17325,2025-09-26,L001,186.98,17.00,169.98,BE-17325,17:54:55
17326,2025-09-26,L001,275.11,25.01,250.10,BE-17326,15:58:51
17327,2025-09-26,L002,486.56,44.23,442.33,BE-17327,10:47:35
17328,2025-09-26,L002,539.67,49.06,490.61,BE-17328,12:17:21
17329,2025-09-26,L003,80.71,7.34,73.37,BE-17329,13:22:49
17330,2025-09-26,L003,531.21,48.29,482.92,BE-17330,11:16:21
17331,2025-09-26,L003,473.40,43.04,430.36,BE-17331,19:50:12
17332,2025-09-26,L003,520.60,47.33,473.27,BE-17332,21:57:56
17333,2025-09-26,L003,532.29,48.39,483.90,BE-17333,13:00:48
17334,2025-09-27,L002,460.86,41.90,418.96,BE-17334,21:02:48
17335,2025-09-27,L003,265.11,24.10,241.01,BE-17335,12:12:19
17336,2025-09-27,L003,424.71,38.61,386.10,BE-17336,20:59:08
17337,2025-09-27,L003,211.50,19.23,192.27,BE-17337,11:02:09
17338,2025-09-28,L001,118.90,10.81,108.09,BE-17338,14:53:46
17339,2025-09-28,L001,487.51,44.32,443.19,BE-17339,10:27:43
17340,2025-09-28,L002,355.18,32.29,322.89,BE-17340,19:45:57
17341,2025-09-28,L002,63.85,5.80,58.05,BE-17341,16:45:00
17342,2025-09-28,L002,99.31,9.03,90.28,BE-17342,15:12:56
17343,2025-09-28,L002,496.72,45.16,451.56,BE-17343,14:44:47
17344,2025-09-28,L003,429.65,39.06,390.59,BE-17344,14:15:03
17345,2025-09-28,L003,46.06,4.19,41.87,BE-17345,19:17:33
17346,2025-09-28,L003,261.94,23.81,238.13,BE-17346,14:33:41
17347,2025-09-28,L003,242.12,22.01,220.11,BE-17347,10:12:48
17348,2025-09-28,L003,237.40,21.58,215.82,BE-17348,12:38:03
17349,2025-09-29,L001,420.59,38.24,382.35,BE-17349,10:19:01
17350,2025-09-29,L001,225.82,20.53,205.29,BE-17350,18:23:26
17351,2025-09-29,L001,473.55,43.05,430.50,BE-17351,20:17:03
17352,2025-09-29,L002,500.63,45.51,455.12,BE-17352,14:18:07
17353,2025-09-29,L002,437.22,39.75,397.47,BE-17353,21:22:04
17354,2025-09-29,L002,320.81,29.16,291.65,BE-17354,19:26:06
17355,2025-09-30,L001,43.09,3.92,39.17,BE-17355,10:11:22
17356,2025-09-30,L001,493.52,44.87,448.65,BE-17356,13:56:03
17357,2025-09-30,L002,170.79,15.53,155.26,BE-17357,16:05:52
17358,2025-09-30,L002,444.25,40.39,403.86,BE-17358,15:56:47
17359,2025-09-30,L002,404.13,36.74,367.39,BE-17359,21:47:39
17360,2025-09-30,L003,492.98,44.82,448.16,BE-17360,20:28:57
17361,2025-09-30,L003,38.03,3.46,34.57,BE-17361,15:57:12
17362,2025-09-30,L003,66.77,6.07,60.70,BE-17362,13:43:53
17363,2025-09-30,L003,532.13,48.38,483.75,BE-17363,14:21:04
17364,2025-09-30,L003,467.06,42.46,424.60,BE-17364,19:54:23
17365,2025-10-01,L001,436.58,39.69,396.89,BE-17365,15:56:02
17366,2025-10-01,L001,26.30,2.39,23.91,BE-17366,19:55:51
17367,2025-10-01,L001,250.38,22.76,227.62,BE-17367,11:51:30
17368,2025-10-01,L001,333.71,30.34,303.37,BE-17368,15:56:58
17369,2025-10-01,L001,92.97,8.45,84.52,BE-17369,21:01:41
17370,2025-10-01,L002,127.09,11.55,115.54,BE-17370,16:23:56
17371,2025-10-01,L002,182.13,16.56,165.57,BE-17371,16:20:52
17372,2025-10-01,L002,157.61,14.33,143.28,BE-17372,19:31:35
17373,2025-10-01,L002,305.09,27.74,277.35,BE-17373,19:34:33
17374,2025-10-01,L003,445.74,40.52,405.22,BE-17374,18:50:09
17375,2025-10-01,L003,271.90,24.72,247.18,BE-17375,14:35:37
17376,2025-10-01,L003,512.95,46.63,466.32,BE-17376,20:52:42
17377,2025-10-01,L003,186.38,16.94,169.44,BE-17377,17:02:06
17378,2025-10-02,L001,251.14,22.83,228.31,BE-17378,15:32:28
17379,2025-10-02,L001,520.78,47.34,473.44,BE-17379,15:48:05
17380,2025-10-02,L001,437.28,39.75,397.53,BE-17380,11:55:31
17381,2025-10-02,L001,257.05,23.37,233.68,BE-17381,16:52:43
17382,2025-10-02,L001,499.35,45.40,453.95,BE-17382,21:20:41
17383,2025-10-02,L002,279.41,25.40,254.01,BE-17383,16:52:06
17384,2025-10-02,L002,51.25,4.66,46.59,BE-17384,13:50:25
17385,2025-10-02,L003,96.33,8.76,87.57,BE-17385,17:15:23
17386,2025-10-02,L003,537.67,48.88,488.79,BE-17386,20:32:52
17387,2025-10-02,L003,146.79,13.34,133.45,BE-17387,11:29:45
17388,2025-10-02,L003,264.94,24.09,240.85,BE-17388,11:20:18
17389,2025-10-03,L001,385.91,35.08,350.83,BE-17389,12:09:45
17390,2025-10-03,L002,328.90,29.90,299.00,BE-17390,10:43:12
17391,2025-10-03,L003,512.26,46.57,465.69,BE-17391,20:02:30
17392,2025-10-03,L003,255.12,23.19,231.93,BE-17392,19:46:27
17393,2025-10-03,L003,382.75,34.80,347.95,BE-17393,11:49:41
17394,2025-10-03,L003,379.19,34.47,344.72,BE-17394,15:47:30
17395,2025-10-04,L001,344.97,31.36,313.61,BE-17395,11:15:55
17396,2025-10-04,L001,319.78,29.07,290.71,BE-17396,14:34:56
17397,2025-10-04,L003,31.74,2.89,28.85,BE-17397,15:05:06
17398,2025-10-04,L003,249.34,22.67,226.67,BE-17398,19:22:47
17399,2025-10-05,L001,519.76,47.25,472.51,BE-17399,10:48:13
17400,2025-10-05,L002,265.67,24.15,241.52,BE-17400,13:16:16
17401,2025-10-05,L002,117.40,10.67,106.73,BE-17401,11:10:53
17402,2025-10-05,L002,90.77,8.25,82.52,BE-17402,15:21:06
17403,2025-10-05,L002,141.68,12.88,128.80,BE-17403,20:30:24
17404,2025-10-05,L002,182.74,16.61,166.13,BE-17404,13:47:31
17405,2025-10-05,L003,276.89,25.17,251.72,BE-17405,12:54:01
17406,2025-10-05,L003,457.62,41.60,416.02,BE-17406,12:22:16
17407,2025-10-05,L003,446.72,40.61,406.11,BE-17407,18:10:03
17408,2025-10-06,L001,184.89,16.81,168.08,BE-17408,12:16:11
17409,2025-10-06,L002,255.81,23.26,232.55,BE-17409,14:49:01
17410,2025-10-06,L002,315.70,28.70,287.00,BE-17410,12:56:09
17411,2025-10-06,L002,114.49,10.41,104.08,BE-17411,19:17:29
17412,2025-10-06,L002,70.59,6.42,64.17,BE-17412,12:01:22
17413,2025-10-06,L003,287.57,26.14,261.43,BE-17413,10:39:18
17414,2025-10-06,L003,492.05,44.73,447.32,BE-17414,11:40:28
17415,2025-10-06,L003,314.47,28.59,285.88,BE-17415,18:02:16
17416,2025-10-06,L003,532.74,48.43,484.31,BE-17416,18:08:11
17417,2025-10-06,L003,36.16,3.29,32.87,BE-17417,18:22:05
17418,2025-10-07,L001,74.11,6.74,67.37,BE-17418,13:34:55
17419,2025-10-07,L002,332.93,30.27,302.66,BE-17419,15:49:44
17420,2025-10-07,L003,478.61,43.51,435.10,BE-17420,19:25:24
17421,2025-10-07,L003,96.54,8.78,87.76,BE-17421,11:08:34
17422,2025-10-07,L003,94.64,8.60,86.04,BE-17422,21:22:02
17423,2025-10-08,L001,531.98,48.36,483.62,BE-17423,18:11:35
17424,2025-10-08,L001,132.73,12.07,120.66,BE-17424,18:13:23
17425,2025-10-08,L001,364.47,33.13,331.34,BE-17425,18:50:52
17426,2025-10-08,L002,463.18,42.11,421.07,BE-17426,15:59:02
17427,2025-10-08,L002,421.16,38.29,382.87,BE-17427,13:01:04
17428,2025-10-08,L002,118.02,10.73,107.29,BE-17428,14:26:53
17429,2025-10-08,L002,334.63,30.42,304.21,BE-17429,15:05:43
17430,2025-10-08,L002,188.96,17.18,171.78,BE-17430,11:40:32
17431,2025-10-08,L003,346.80,31.53,315.27,BE-17431,20:33:11
17432,2025-10-08,L003,338.34,30.76,307.58,BE-17432,17:16:59
17433,2025-10-09,L001,41.00,3.73,37.27,BE-17433,18:23:49
17434,2025-10-09,L001,65.15,5.92,59.23,BE-17434,17:37:42
17435,2025-10-09,L001,511.13,46.47,464.66,BE-17435,17:55:09
17436,2025-10-09,L002,267.50,24.32,243.18,BE-17436,16:55:53
17437,2025-10-09,L002,224.09,20.37,203.72,BE-17437,15:40:10
17438,2025-10-09,L002,384.89,34.99,349.90,BE-17438,13:36:59
17439,2025-10-10,L001,234.19,21.29,212.90,BE-17439,14:42:58
17440,2025-10-10,L001,397.41,36.13,361.28,BE-17440,10:22:01
17441,2025-10-10,L001,461.82,41.98,419.84,BE-17441,18:47:41
17442,2025-10-10,L002,455.20,41.38,413.82,BE-17442,21:12:32
17443,2025-10-10,L002,450.29,40.94,409.35,BE-17443,16:59:50
17444,2025-10-10,L002,406.73,36.98,369.75,BE-17444,17:37:24
17445,2025-10-10,L003,370.34,33.67,336.67,BE-17445,21:22:03
17446,2025-10-11,L002,390.03,35.46,354.57,BE-17446,10:54:31
17447,2025-10-11,L003,217.01,19.73,197.28,BE-17447,11:38:50
17448,2025-10-11,L003,194.28,17.66,176.62,BE-17448,10:01:06
17449,2025-10-11,L003,496.97,45.18,451.79,BE-17449,14:30:52
17450,2025-10-11,L003,376.76,34.25,342.51,BE-17450,11:01:08
17451,2025-10-11,L003,525.42,47.77,477.65,BE-17451,15:48:25
17452,2025-10-12,L001,333.10,30.28,302.82,BE-17452,11:13:41
17453,2025-10-12,L002,37.99,3.45,34.54,BE-17453,13:08:17
17454,2025-10-12,L002,342.90,31.17,311.73,BE-17454,15:23:24
17455,2025-10-12,L003,358.07,32.55,325.52,BE-17455,10:30:50
17456,2025-10-12,L003,175.03,15.91,159.12,BE-17456,15:42:20
17457,2025-10-12,L003,404.72,36.79,367.93,BE-17457,21:30:29
17458,2025-10-12,L003,140.14,12.74,127.40,BE-17458,14:22:02
17459,2025-10-12,L003,56.20,5.11,51.09,BE-17459,14:46:07
17460,2025-10-13,L001,238.65,21.70,216.95,BE-17460,19:22:16
17461,2025-10-13,L001,341.07,31.01,310.06,BE-17461,11:42:34
17462,2025-10-13,L002,78.03,7.09,70.94,BE-17462,16:22:17
17463,2025-10-13,L002,276.63,25.15,251.48,BE-17463,13:32:38
17464,2025-10-13,L002,426.87,38.81,388.06,BE-17464,11:46:27
17465,2025-10-13,L003,76.69,6.97,69.72,BE-17465,15:58:07
17466,2025-10-14,L001,389.85,35.44,354.41,BE-17466,10:17:06
17467,2025-10-14,L002,502.70,45.70,457.00,BE-17467,16:36:30
17468,2025-10-14,L003,504.56,45.87,458.69,BE-17468,13:19:53
17469,2025-10-14,L003,533.74,48.52,485.22,BE-17469,11:10:34
17470,2025-10-14,L003,160.28,14.57,145.71,BE-17470,19:09:53
17471,2025-10-15,L001,541.70,49.25,492.45,BE-17471,16:56:06
17472,2025-10-15,L001,264.79,24.07,240.72,BE-17472,10:32:05
17473,2025-10-15,L001,218.21,19.84,198.37,BE-17473,21:49:58
17474,2025-10-15,L002,44.68,4.06,40.62,BE-17474,20:55:07
17475,2025-10-15,L002,270.73,24.61,246.12,BE-17475,21:17:54
17476,2025-10-15,L002,173.70,15.79,157.91,BE-17476,13:30:00
17477,2025-10-15,L002,543.85,49.44,494.41,BE-17477,21:44:17
17478,2025-10-15,L002,513.41,46.67,466.74,BE-17478,10:49:34
17479,2025-10-16,L001,376.50,34.23,342.27,BE-17479,14:50:19
17480,2025-10-16,L001,470.07,42.73,427.34,BE-17480,16:19:23
17481,2025-10-16,L001,288.57,26.23,262.34,BE-17481,11:23:48
17482,2025-10-17,L001,181.62,16.51,165.11,BE-17482,21:37:51
17483,2025-10-17,L001,440.12,40.01,400.11,BE-17483,14:29:00
17484,2025-10-17,L002,460.16,41.83,418.33,BE-17484,20:48:48
17485,2025-10-17,L002,213.05,19.37,193.68,BE-17485,14:42:19
17486,2025-10-17,L002,247.61,22.51,225.10,BE-17486,11:16:59
17487,2025-10-17,L002,300.08,27.28,272.80,BE-17487,16:35:53
17488,2025-10-17,L003,544.43,49.49,494.94,BE-17488,15:46:16
17489,2025-10-18,L001,253.86,23.08,230.78,BE-17489,18:05:50
17490,2025-10-18,L001,538.67,48.97,489.70,BE-17490,21:30:08
17491,2025-10-18,L003,79.13,7.19,71.94,BE-17491,21:11:16
17492,2025-10-19,L002,452.78,41.16,411.62,BE-17492,10:33:52
17493,2025-10-19,L002,210.99,19.18,191.81,BE-17493,19:45:21
17494,2025-10-19,L002,72.10,6.55,65.55,BE-17494,15:36:54
17495,2025-10-19,L002,414.15,37.65,376.50,BE-17495,13:21:17
17496,2025-10-19,L002,326.26,29.66,296.60,BE-17496,14:45:08
17497,2025-10-19,L003,130.65,11.88,118.77,BE-17497,17:35:33
17498,2025-10-19,L003,426.68,38.79,387.89,BE-17498,17:15:59
17499,2025-10-19,L003,486.97,44.27,442.70,BE-17499,10:38:23
17500,2025-10-19,L003,478.56,43.51,435.05,BE-17500,18:32:59
17501,2025-10-19,L003,248.58,22.60,225.98,BE-17501,14:54:10
17502,2025-10-20,L001,229.27,20.84,208.43,BE-17502,10:21:28
17503,2025-10-20,L001,542.83,49.35,493.48,BE-17503,20:00:22
17504,2025-10-20,L001,137.96,12.54,125.42,BE-17504,17:40:00
17505,2025-10-20,L001,175.46,15.95,159.51,BE-17505,13:19:48
17506,2025-10-20,L003,193.12,17.56,175.56,BE-17506,21:03:15
17507,2025-10-20,L003,255.35,23.21,232.14,BE-17507,13:41:15
17508,2025-10-20,L003,309.74,28.16,281.58,BE-17508,19:54:23
17509,2025-10-20,L003,157.67,14.33,143.34,BE-17509,21:07:57
17510,2025-10-20,L003,95.84,8.71,87.13,BE-17510,19:45:16
17511,2025-10-21,L001,30.79,2.80,27.99,BE-17511,17:54:03
17512,2025-10-21,L001,449.19,40.84,408.35,BE-17512,10:15:37
17513,2025-10-21,L001,512.82,46.62,466.20,BE-17513,20:45:58
17514,2025-10-21,L001,162.60,14.78,147.82,BE-17514,11:09:10
17515,2025-10-21,L002,43.99,4.00,39.99,BE-17515,17:24:43
17516,2025-10-21,L003,533.21,48.47,484.74,BE-17516,21:24:44
17517,2025-10-21,L003,337.06,30.64,306.42,BE-17517,17:37:01
17518,2025-10-22,L001,504.88,45.90,458.98,BE-17518,20:50:48
17519,2025-10-22,L001,316.20,28.75,287.45,BE-17519,20:43:57
17520,2025-10-22,L001,147.41,13.40,134.01,BE-17520,18:09:28
17521,2025-10-22,L002,508.27,46.21,462.06,BE-17521,20:57:32
17522,2025-10-22,L002,288.09,26.19,261.90,BE-17522,13:00:56
17523,2025-10-22,L002,509.59,46.33,463.26,BE-17523,15:36:47
17524,2025-10-22,L003,145.02,13.18,131.84,BE-17524,18:39:41
17525,2025-10-22,L003,479.67,43.61,436.06,BE-17525,17:03:28
17526,2025-10-22,L003,377.83,34.35,343.48,BE-17526,11:12:13
17527,2025-10-23,L001,143.64,13.06,130.58,BE-17527,20:35:20
17528,2025-10-23,L002,412.24,37.48,374.76,BE-17528,19:34:44
17529,2025-10-23,L002,340.30,30.94,309.36,BE-17529,10:23:37
17530,2025-10-23,L002,257.93,23.45,234.48,BE-17530,16:45:56
17531,2025-10-23,L002,184.21,16.75,167.46,BE-17531,15:48:54
17532,2025-10-23,L002,278.49,25.32,253.17,BE-17532,14:40:17
17533,2025-10-24,L001,143.58,13.05,130.53,BE-17533,18:09:32
17534,2025-10-24,L001,157.58,14.33,143.25,BE-17534,13:06:20
17535,2025-10-24,L001,192.53,17.50,175.03,BE-17535,13:07:18
17536,2025-10-24,L002,373.82,33.98,339.84,BE-17536,10:17:47
17537,2025-10-24,L002,171.20,15.56,155.64,BE-17537,10:15:02
17538,2025-10-24,L002,45.51,4.14,41.37,BE-17538,13:08:32
17539,2025-10-24,L002,396.34,36.03,360.31,BE-17539,16:46:17
17540,2025-10-24,L002,80.87,7.35,73.52,BE-17540,20:22:18
17541,2025-10-24,L003,490.99,44.64,446.35,BE-17541,11:23:13
17542,2025-10-24,L003,276.51,25.14,251.37,BE-17542,11:25:57
17543,2025-10-24,L003,426.32,38.76,387.56,BE-17543,11:56:18
17544,2025-10-24,L003,352.87,32.08,320.79,BE-17544,21:06:39
17545,2025-10-25,L002,204.77,18.62,186.15,BE-17545,19:17:46
17546,2025-10-25,L002,289.26,26.30,262.96,BE-17546,15:56:44
17547,2025-10-25,L002,415.52,37.77,377.75,BE-17547,18:02:02
17548,2025-10-25,L002,181.96,16.54,165.42,BE-17548,21:07:48
17549,2025-10-25,L002,28.83,2.62,26.21,BE-17549,11:21:43
17550,2025-10-26,L001,108.08,9.83,98.25,BE-17550,18:47:42
17551,2025-10-26,L001,399.08,36.28,362.80,BE-17551,11:32:19
17552,2025-10-26,L001,340.14,30.92,309.22,BE-17552,12:32:12
17553,2025-10-26,L002,483.62,43.97,439.65,BE-17553,17:46:03
17554,2025-10-27,L001,383.19,34.84,348.35,BE-17554,19:17:47
17555,2025-10-27,L001,229.25,20.84,208.41,BE-17555,19:59:23
17556,2025-10-27,L001,413.13,37.56,375.57,BE-17556,17:32:24
17557,2025-10-27,L002,153.27,13.93,139.34,BE-17557,17:23:06
17558,2025-10-27,L002,501.97,45.63,456.34,BE-17558,16:46:05
17559,2025-10-27,L003,300.34,27.30,273.04,BE-17559,11:56:45
17560,2025-10-27,L003,525.47,47.77,477.70,BE-17560,17:53:42
17561,2025-10-28,L001,470.40,42.76,427.64,BE-17561,20:00:11
17562,2025-10-28,L001,484.30,44.03,440.27,BE-17562,20:36:47
17563,2025-10-28,L002,199.62,18.15,181.47,BE-17563,16:10:06
17564,2025-10-28,L002,109.07,9.92,99.15,BE-17564,14:43:18
17565,2025-10-28,L002,295.16,26.83,268.33,BE-17565,19:08:24
17566,2025-10-28,L003,71.57,6.51,65.06,BE-17566,14:37:48
17567,2025-10-29,L001,411.33,37.39,373.94,BE-17567,19:13:42
17568,2025-10-29,L001,214.85,19.53,195.32,BE-17568,20:25:23
17569,2025-10-29,L001,66.78,6.07,60.71,BE-17569,18:16:11
17570,2025-10-29,L001,378.60,34.42,344.18,BE-17570,21:54:22
17571,2025-10-29,L002,89.34,8.12,81.22,BE-17571,12:06:21
17572,2025-10-29,L002,341.96,31.09,310.87,BE-17572,16:28:27
17573,2025-10-29,L002,257.44,23.40,234.04,BE-17573,17:58:40
17574,2025-10-29,L003,299.98,27.27,272.71,BE-17574,17:49:33
17575,2025-10-30,L001,281.44,25.59,255.85,BE-17575,12:08:53
17576,2025-10-30,L001,261.55,23.78,237.77,BE-17576,14:12:02
17577,2025-10-30,L001,422.88,38.44,384.44,BE-17577,11:23:48
17578,2025-10-30,L001,286.74,26.07,260.67,BE-17578,15:50:02
17579,2025-10-30,L001,543.53,49.41,494.12,BE-17579,19:33:48
17580,2025-10-30,L002,516.25,46.93,469.32,BE-17580,17:04:27
17581,2025-10-30,L002,382.95,34.81,348.14,BE-17581,19:50:00
17582,2025-10-31,L001,460.72,41.88,418.84,BE-17582,10:34:49
17583,2025-10-31,L001,363.12,33.01,330.11,BE-17583,11:32:35
17584,2025-10-31,L001,137.08,12.46,124.62,BE-17584,10:52:00
17585,2025-10-31,L002,232.62,21.15,211.47,BE-17585,20:58:08
17586,2025-10-31,L002,160.39,14.58,145.81,BE-17586,12:45:46
17587,2025-10-31,L002,549.52,49.96,499.56,BE-17587,20:46:37
17588,2025-10-31,L002,173.40,15.76,157.64,BE-17588,16:55:04
17589,2025-10-31,L003,470.35,42.76,427.59,BE-17589,20:31:42
17590,2025-10-31,L003,55.14,5.01,50.13,BE-17590,13:01:08
17591,2025-10-31,L003,150.62,13.69,136.93,BE-17591,18:48:56
17592,2025-10-31,L003,102.51,9.32,93.19,BE-17592,20:13:18
17593,2025-10-31,L003,228.27,20.75,207.52,BE-17593,15:18:03
17594,2025-11-01,L001,212.41,19.31,193.10,BE-17594,11:22:37
17595,2025-11-01,L002,370.62,33.69,336.93,BE-17595,14:48:26
17596,2025-11-01,L002,272.83,24.80,248.03,BE-17596,10:58:50
17597,2025-11-01,L002,429.18,39.02,390.16,BE-17597,21:26:05
17598,2025-11-01,L003,361.14,32.83,328.31,BE-17598,12:40:47
17599,2025-11-01,L003,32.09,2.92,29.17,BE-17599,19:33:15
17600,2025-11-01,L003,373.31,33.94,339.37,BE-17600,18:44:06
17601,2025-11-01,L003,466.88,42.44,424.44,BE-17601,10:05:45
17602,2025-11-01,L003,97.56,8.87,88.69,BE-17602,11:01:52
17603,2025-11-02,L001,325.39,29.58,295.81,BE-17603,12:03:52
17604,2025-11-02,L001,41.92,3.81,38.11,BE-17604,18:55:43
17605,2025-11-02,L001,485.10,44.10,441.00,BE-17605,12:21:21
17606,2025-11-02,L001,54.68,4.97,49.71,BE-17606,10:05:21
17607,2025-11-02,L001,467.94,42.54,425.40,BE-17607,16:47:03
17608,2025-11-02,L002,466.40,42.40,424.00,BE-17608,19:54:07
17609,2025-11-02,L002,411.91,37.45,374.46,BE-17609,19:27:15
17610,2025-11-02,L002,204.12,18.56,185.56,BE-17610,12:12:15
17611,2025-11-02,L003,402.59,36.60,365.99,BE-17611,18:12:10
17612,2025-11-02,L003,540.17,49.11,491.06,BE-17612,18:51:24
17613,2025-11-02,L003,502.15,45.65,456.50,BE-17613,13:30:43
17614,2025-11-03,L001,180.48,16.41,164.07,BE-17614,20:25:05
17615,2025-11-03,L001,380.79,34.62,346.17,BE-17615,10:55:32
17616,2025-11-03,L001,119.34,10.85,108.49,BE-17616,12:19:57
17617,2025-11-03,L001,412.65,37.51,375.14,BE-17617,17:03:45
17618,2025-11-04,L001,313.54,28.50,285.04,BE-17618,16:31:27
17619,2025-11-04,L001,522.28,47.48,474.80,BE-17619,16:04:06
17620,2025-11-04,L002,140.91,12.81,128.10,BE-17620,14:24:51
17621,2025-11-04,L003,36.84,3.35,33.49,BE-17621,19:05:59
17622,2025-11-04,L003,474.46,43.13,431.33,BE-17622,18:32:28
17623,2025-11-04,L003,305.71,27.79,277.92,BE-17623,14:10:39
17624,2025-11-04,L003,56.19,5.11,51.08,BE-17624,14:11:33
17625,2025-11-05,L001,24.40,2.22,22.18,BE-17625,20:02:45
